1003	593	2
1003	601	1
1003	681	2
1003	723	1
1003	759	1
1003	936	5
1003	1043	3
1003	1151	1
1003	1164	1
1003	1174	1
1003	1185	1
1003	1229	4
1003	1239	1
1003	1271	1
1003	1393	1
1003	1471	1
1003	1514	1
1003	1560	5
1003	1616	5
1003	1627	1
1003	1826	1
1003	1941	1
1003	2007	1
1003	2123	3
1003	2181	3
1003	2392	1
1003	2461	1
1003	2465	1
1003	2481	1
1003	3154	1
1003	3675	1
1003	3690	1
1003	3789	1
1004	33	1
1004	39	1
1004	54	1
1004	170	8
1004	249	2
1004	433	1
1004	618	1
1004	722	1
1004	1120	1
1004	1156	1
1004	1689	1
1004	1799	4
1004	1900	1
1004	2079	1
1004	2275	1
1004	2419	1
1004	2489	3
1004	2959	1
1004	3802	2
1005	33	3
1005	55	1
1005	144	1
1005	170	1
1005	303	1
1005	305	1
1005	664	1
1005	1900	1
1005	2079	1
1007	152	1
1008	152	1
1008	194	1
1008	575	5
1008	697	1
1008	856	1
1008	1496	1
1008	1734	3
1008	2416	1
1008	3639	1
1009	152	2
1010	152	1
1011	17	1
1011	61	1
1011	190	1
1011	520	1
1011	636	1
1011	1588	1
1012	5	1
1012	61	1
1012	140	2
1012	157	1
1012	235	1
1012	315	1
1012	514	1
1012	520	1
1012	573	1
1012	1241	1
1012	1290	4
1012	1480	1
1012	1588	1
1012	1710	1
1012	1901	1
1012	2262	1
1012	2740	1
1012	2758	2
1012	3360	1
1013	17	1
1013	61	3
1013	190	2
1013	235	1
1013	403	1
1013	520	2
1013	636	1
1013	796	1
1013	1290	1
1013	1651	1
1014	56	1
1014	526	1
1014	1594	1
1015	10	1
1015	24	3
1015	29	1
1015	55	3
1015	56	4
1015	130	4
1015	167	1
1015	222	1
1015	247	2
1015	337	1
1015	526	6
1015	723	1
1015	782	1
1015	957	2
1015	1200	1
1015	1292	1
1015	1395	8
1015	1560	2
1015	1561	2
1015	1989	1
1015	2181	5
1015	2428	3
1015	2431	1
1015	2446	3
1015	2865	1
1015	3531	2
1016	0	2
1016	24	6
1016	51	2
1016	55	7
1016	56	4
1016	67	2
1016	72	2
1016	103	1
1016	109	1
1016	123	1
1016	130	9
1016	169	8
1016	171	3
1016	222	1
1016	227	4
1016	247	3
1016	263	1
1016	305	3
1016	314	1
1016	333	2
1016	361	5
1016	382	2
1016	395	2
1016	405	1
1016	430	2
1016	450	2
1016	489	1
1016	526	4
1016	558	1
1016	578	4
1016	588	2
1016	596	1
1016	601	4
1016	604	1
1016	647	3
1016	650	3
1016	657	3
1016	714	1
1016	723	3
1016	782	2
1016	826	1
1016	850	1
1016	888	1
1016	907	1
1016	921	1
1016	936	1
1016	980	1
1016	1042	1
1016	1146	1
1016	1174	3
1016	1201	1
1016	1239	2
1016	1266	1
1016	1269	1
1016	1294	4
1016	1322	1
1016	1393	10
1016	1426	1
1016	1527	2
1016	1560	8
1016	1561	7
1016	1594	1
1016	1657	3
1016	1679	2
1016	1740	1
1016	1796	1
1016	1833	1
1016	1852	1
1016	1897	2
1016	1900	5
1016	1914	5
1016	1965	1
1016	2181	6
1016	2392	1
1016	2447	1
1016	2564	1
1016	2708	4
1016	2729	1
1016	3201	3
1016	3662	1
1016	3782	2
1017	30	3
1017	67	2
1017	76	3
1017	153	2
1017	182	3
1017	222	1
1017	338	1
1017	541	3
1017	557	1
1017	591	1
1017	631	1
1017	705	1
1017	873	1
1017	931	1
1017	1065	1
1017	1108	1
1017	1159	1
1017	1164	1
1017	1327	1
1017	1435	1
1017	1554	1
1017	1717	1
1017	2602	1
1017	2633	1
1017	2770	1
1017	3185	2
1018	211	1
1018	338	1
1018	422	1
1018	496	1
1018	1900	2
1018	3434	1
1019	9	4
1019	25	1
1019	44	1
1019	54	2
1019	55	2
1019	56	1
1019	67	3
1019	72	2
1019	79	10
1019	81	7
1019	96	3
1019	123	2
1019	130	5
1019	144	1
1019	171	1
1019	184	1
1019	199	3
1019	211	4
1019	253	1
1019	263	1
1019	265	1
1019	331	1
1019	337	1
1019	338	1
1019	381	1
1019	392	1
1019	422	5
1019	494	3
1019	496	1
1019	508	1
1019	510	2
1019	549	1
1019	552	1
1019	554	2
1019	587	1
1019	655	1
1019	664	1
1019	694	1
1019	712	1
1019	763	3
1019	790	4
1019	1042	1
1019	1090	1
1019	1100	1
1019	1145	1
1019	1181	2
1019	1185	3
1019	1358	3
1019	1451	1
1019	1504	2
1019	1515	1
1019	1522	1
1019	1529	3
1019	1594	1
1019	1717	1
1019	1804	1
1019	1900	4
1019	1914	1
1019	1957	6
1019	1985	1
1019	1987	1
1019	2340	1
1019	2489	1
1019	2763	1
1019	3434	1
1019	3522	1
1019	3658	1
1019	3704	1
1020	64	1
1020	81	1
1020	130	3
1020	1108	3
1020	1140	1
1020	1193	1
1020	1243	1
1020	1381	2
1020	2330	1
1020	2512	1
1020	2565	2
1021	9	2
1021	28	1
1021	64	2
1021	81	3
1021	130	2
1021	150	1
1021	155	1
1021	159	2
1021	198	1
1021	200	8
1021	201	1
1021	214	1
1021	250	1
1021	297	1
1021	494	6
1021	546	1
1021	566	2
1021	587	2
1021	607	1
1021	659	1
1021	680	1
1021	793	3
1021	796	1
1021	819	2
1021	924	1
1021	965	1
1021	1017	1
1021	1027	4
1021	1152	4
1021	1181	1
1021	1185	1
1021	1193	1
1021	1243	2
1021	1251	1
1021	1381	6
1021	1451	1
1021	1484	5
1021	1597	2
1021	1642	1
1021	1669	2
1021	1689	2
1021	1693	1
1021	1735	4
1021	1981	1
1021	2007	1
1021	2280	1
1021	2330	1
1021	2379	3
1021	2621	2
1021	2631	3
1021	2640	1
1021	2763	1
1021	2998	1
1022	9	1
1022	19	1
1022	81	1
1022	200	1
1022	248	1
1022	385	1
1022	520	1
1022	594	1
1022	1302	1
1022	1433	1
1022	1457	1
1022	1651	1
1022	1680	1
1022	1952	1
1022	2330	1
1023	9	5
1023	19	2
1023	45	1
1023	81	13
1023	96	4
1023	123	1
1023	130	1
1023	133	2
1023	171	2
1023	173	5
1023	223	5
1023	325	1
1023	361	1
1023	483	1
1023	562	7
1023	594	3
1023	609	1
1023	739	1
1023	1028	1
1023	1297	5
1023	1302	1
1023	1388	1
1023	1457	2
1023	1481	4
1023	1671	1
1023	2330	1
1024	154	1
1025	9	1
1025	72	1
1025	130	2
1025	154	5
1025	156	1
1025	276	2
1025	325	1
1025	381	1
1025	456	1
1025	739	1
1025	990	1
1025	1042	2
1025	1239	1
1025	1341	1
1026	12	2
1026	130	3
1026	155	1
1026	158	1
1026	196	1
1026	391	1
1026	554	1
1026	571	2
1026	593	1
1026	924	1
1026	1177	1
1026	1227	1
1026	1271	1
1026	1651	1
1026	2680	2
1027	38	1
1027	130	1
1027	155	1
1027	552	1
1027	672	1
1027	681	1
1027	829	1
1027	1735	1
1027	2621	1
1027	2642	1
1027	2680	1
1028	155	1
1028	2680	1
1029	156	1
1030	13	1
1030	41	2
1030	133	2
1030	156	1
1030	161	1
1030	352	1
1030	425	3
1030	578	2
1030	872	1
1030	1104	1
1030	1146	4
1030	1462	1
1030	1625	1
1030	2480	1
1031	41	2
1031	133	2
1031	154	1
1031	156	1
1031	352	1
1031	578	2
1031	629	1
1031	872	1
1031	1104	1
1031	1146	4
1031	1287	1
1031	1462	1
1031	1651	1
1032	156	1
1033	156	1
1034	9	2
1034	25	1
1034	26	1
1034	29	2
1034	54	1
1034	55	1
1034	79	1
1034	81	1
1034	123	6
1034	130	5
1034	169	2
1034	173	3
1034	174	10
1034	199	1
1034	239	1
1034	325	1
1034	373	3
1034	533	1
1034	587	1
1034	652	1
1034	669	1
1034	763	1
1034	1001	1
1034	1082	1
1034	1143	5
1034	1193	1
1034	1229	1
1034	1256	2
1034	1302	5
1034	1308	1
1034	1446	1
1034	1574	2
1034	1771	4
1034	1800	3
1034	1804	1
1034	1810	1
1034	1900	2
1034	1987	1
1034	1999	4
1034	2078	1
1034	2419	1
1034	3456	1
1034	3685	1
1035	9	5
1035	79	6
1035	80	1
1035	81	1
1035	96	2
1035	101	2
1035	123	12
1035	130	3
1035	154	1
1035	173	4
1035	174	6
1035	211	2
1035	239	1
1035	285	3
1035	315	1
1035	316	1
1035	325	1
1035	373	1
1035	382	1
1035	422	1
1035	532	1
1035	570	1
1035	587	1
1035	609	1
1035	683	1
1035	694	1
1035	723	1
1035	741	1
1035	763	1
1035	879	3
1035	910	1
1035	1082	1
1035	1218	1
1035	1229	1
1035	1302	1
1035	1515	1
1035	1771	1
1035	1804	1
1035	1900	2
1035	1957	2
1035	1999	2
1035	2078	2
1035	2407	1
1035	3685	1
1036	9	2
1036	25	1
1036	123	1
1036	174	3
1036	199	1
1036	1143	1
1036	1771	1
1036	1810	1
1036	1999	2
1037	9	1
1037	25	1
1037	123	1
1037	174	4
1037	1256	1
1037	1302	1
1037	1771	1
1038	9	1
1038	174	1
1039	9	1
1039	25	1
1039	54	1
1039	81	1
1039	123	2
1039	154	1
1039	174	2
1039	373	2
1039	532	1
1039	669	1
1039	910	1
1039	1143	1
1039	1302	2
1039	1308	1
1039	1446	1
1039	1771	1
1039	1900	1
1039	2078	1
1039	3456	1
1040	12	1
1040	582	1
1040	2722	1
1041	12	3
1041	2722	1
1042	12	3
1042	15	2
1042	1583	1
1043	118	1
1043	157	1
1043	345	1
1043	592	2
1043	636	7
1044	5	1
1044	61	3
1044	118	2
1044	157	1
1044	315	1
1044	617	1
1044	622	4
1044	625	1
1044	636	1
1044	1038	1
1044	1401	1
1044	1901	1
1044	2262	2
1045	158	1
1045	174	1
1045	392	1
1045	2078	1
1046	38	1
1046	46	2
1046	158	1
1046	174	2
1046	343	2
1046	372	2
1046	392	2
1046	566	1
1046	1049	1
1046	1246	1
1046	1340	2
1046	1401	1
1046	1585	1
1046	1616	1
1046	2078	2
1046	2502	1
1046	2693	1
1047	19	2
1047	38	1
1047	46	2
1047	158	1
1047	174	2
1047	372	1
1047	392	1
1047	500	2
1047	594	2
1047	1001	1
1047	1585	1
1047	1783	1
1047	2078	2
1048	38	1
1048	158	1
1048	372	2
1049	33	2
1049	39	1
1049	46	4
1049	170	6
1049	490	1
1049	579	1
1049	1352	1
1049	1409	1
1049	1597	1
1049	1689	1
1049	1773	1
1049	1799	1
1049	2318	1
1049	2418	1
1049	2546	4
1050	46	1
1050	170	1
1051	46	1
1051	170	1
1051	1528	1
1051	1719	1
1051	2318	1
1051	2546	1
1052	46	1
1052	170	1
1052	2318	1
1052	2546	1
1053	46	1
1054	9	3
1054	45	1
1054	81	1
1054	123	1
1054	139	1
1054	173	1
1054	305	2
1054	325	1
1054	361	2
1054	392	1
1054	579	1
1054	589	1
1054	1158	1
1054	1266	2
1054	1900	1
1054	2065	1
1054	3262	1
1055	361	1
1055	1266	1
1055	1818	1
1056	81	2
1056	123	3
1056	130	2
1056	139	1
1056	148	2
1056	173	1
1056	174	3
1056	253	1
1056	305	7
1056	325	1
1056	361	9
1056	392	1
1056	452	1
1056	534	1
1056	578	7
1056	589	6
1056	594	1
1056	664	4
1056	694	1
1056	743	1
1056	917	4
1056	947	4
1056	1181	1
1056	1266	4
1056	1282	6
1056	1329	1
1056	1343	3
1056	1358	1
1056	1446	1
1056	1456	2
1056	1496	1
1056	1515	3
1056	1735	3
1056	1785	4
1056	2020	1
1056	2065	1
1056	2078	2
1056	2132	1
1056	2542	1
1056	2598	1
1056	2763	1
1057	9	2
1057	12	2
1057	70	3
1057	81	3
1057	123	5
1057	130	11
1057	139	1
1057	148	1
1057	173	2
1057	174	12
1057	184	2
1057	253	1
1057	269	3
1057	292	1
1057	305	7
1057	325	1
1057	361	14
1057	392	2
1057	403	1
1057	452	4
1057	534	2
1057	552	5
1057	561	2
1057	578	6
1057	582	1
1057	587	3
1057	589	3
1057	644	1
1057	652	1
1057	654	1
1057	664	6
1057	714	1
1057	741	1
1057	743	1
1057	772	3
1057	821	1
1057	907	1
1057	917	1
1057	947	1
1057	980	3
1057	990	2
1057	1037	2
1057	1149	3
1057	1158	2
1057	1199	1
1057	1229	1
1057	1238	1
1057	1256	1
1057	1266	4
1057	1269	1
1057	1289	2
1057	1322	3
1057	1329	5
1057	1343	2
1057	1358	1
1057	1446	1
1057	1456	5
1057	1471	1
1057	1496	1
1057	1504	1
1057	1515	10
1057	1594	1
1057	1637	2
1057	1761	1
1057	1785	2
1057	1804	2
1057	1810	1
1057	1823	1
1057	1900	1
1057	1940	1
1057	1950	1
1057	1969	2
1057	1999	1
1057	2065	3
1057	2066	1
1057	2078	7
1057	2123	1
1057	2413	2
1057	2654	1
1057	2840	2
1057	2913	1
1058	9	12
1058	80	12
1058	81	26
1058	96	1
1058	173	1
1058	200	2
1058	305	9
1058	325	1
1058	361	6
1058	403	2
1058	488	2
1058	609	2
1058	672	6
1058	739	1
1058	833	12
1058	1036	2
1058	1297	1
1058	1366	1
1058	1426	1
1058	1457	2
1058	1719	1
1059	8	1
1059	9	9
1059	62	3
1059	70	3
1059	80	5
1059	81	40
1059	101	1
1059	123	3
1059	130	7
1059	173	13
1059	200	35
1059	232	3
1059	241	1
1059	272	1
1059	305	15
1059	325	8
1059	361	26
1059	378	3
1059	385	1
1059	395	2
1059	431	1
1059	451	2
1059	488	1
1059	520	1
1059	532	1
1059	540	1
1059	550	1
1059	587	1
1059	609	6
1059	672	42
1059	741	6
1059	833	2
1059	1256	2
1059	1266	4
1059	1297	4
1059	1310	1
1059	1343	2
1059	1372	1
1059	1433	1
1059	1446	1
1059	1457	1
1059	1483	2
1059	1497	1
1059	1575	2
1059	1583	1
1059	1722	6
1059	1725	3
1059	1732	2
1059	1735	38
1059	1740	1
1059	1824	4
1059	1836	1
1059	1900	1
1059	1997	4
1059	2062	1
1059	2132	6
1059	2220	1
1059	2412	2
1059	2475	1
1059	2598	7
1059	2610	1
1059	2637	1
1059	2840	7
1060	19	1
1060	100	1
1060	173	1
1060	182	1
1060	404	1
1060	418	3
1060	442	2
1060	464	1
1060	477	1
1060	488	1
1060	574	1
1060	582	5
1060	674	1
1060	758	1
1060	1059	1
1060	1108	1
1060	1152	1
1060	1433	1
1060	1522	5
1060	1779	1
1060	2125	2
1060	2623	3
1060	2645	1
1060	3194	1
1061	19	1
1061	96	1
1061	100	1
1061	235	1
1061	285	1
1061	400	1
1061	418	1
1061	464	1
1061	696	1
1061	1108	1
1061	1452	1
1061	1462	1
1061	1522	1
1061	2125	2
1061	2623	1
1061	3740	1
1061	3742	1
1062	80	4
1062	96	1
1062	130	2
1062	182	1
1062	242	2
1062	272	6
1062	273	1
1062	312	3
1062	352	1
1062	388	1
1062	403	4
1062	430	1
1062	488	3
1062	507	2
1062	833	8
1062	912	1
1062	1017	1
1062	1059	1
1062	1106	1
1062	1215	1
1062	1297	3
1062	1508	1
1062	1518	1
1062	1554	3
1062	1572	1
1062	1612	1
1062	1651	3
1062	2246	1
1062	3487	1
1063	25	1
1063	36	3
1063	59	1
1063	150	1
1063	159	2
1063	196	3
1063	260	2
1063	262	1
1063	317	1
1063	336	1
1063	338	3
1063	571	1
1063	887	3
1063	1105	2
1063	1560	2
1063	1862	2
1063	2123	1
1063	3716	1
1064	1	3
1064	6	1
1064	9	2
1064	25	2
1064	27	1
1064	31	3
1064	36	2
1064	38	1
1064	63	1
1064	66	4
1064	67	8
1064	81	6
1064	110	4
1064	130	7
1064	150	6
1064	159	11
1064	162	1
1064	172	2
1064	183	1
1064	193	2
1064	196	15
1064	206	2
1064	257	1
1064	260	3
1064	266	1
1064	278	1
1064	279	1
1064	317	1
1064	328	4
1064	336	4
1064	337	1
1064	338	18
1064	340	6
1064	376	2
1064	390	11
1064	405	3
1064	430	1
1064	485	1
1064	494	1
1064	551	1
1064	552	1
1064	554	5
1064	571	2
1064	584	15
1064	593	7
1064	703	3
1064	712	2
1064	726	2
1064	731	4
1064	734	1
1064	748	1
1064	796	1
1064	817	1
1064	837	2
1064	887	9
1064	924	9
1064	1000	2
1064	1042	1
1064	1090	1
1064	1105	3
1064	1180	3
1064	1192	1
1064	1227	4
1064	1271	4
1064	1305	1
1064	1381	1
1064	1434	2
1064	1446	1
1064	1451	1
1064	1460	4
1064	1522	1
1064	1560	2
1064	1575	2
1064	1613	1
1064	1701	1
1064	1757	1
1064	1803	1
1064	1874	1
1064	1915	1
1064	2025	2
1064	2057	2
1064	2123	3
1064	2179	1
1064	2181	3
1064	2342	1
1064	2365	2
1064	2383	1
1064	2610	1
1064	2767	1
1064	3185	1
1064	3258	1
1064	3322	1
1064	3675	3
1064	3988	1
1065	9	1
1065	81	2
1065	1217	1
1065	1266	1
1065	1999	1
1065	4547	1
1066	55	1
1066	81	1
1066	130	1
1066	173	1
1066	731	1
1066	1037	1
1066	1217	1
1066	1322	1
1066	1999	1
1067	9	15
1067	19	1
1067	55	1
1067	81	27
1067	130	3
1067	139	2
1067	173	2
1067	177	2
1067	231	1
1067	233	1
1067	305	17
1067	308	1
1067	325	4
1067	361	40
1067	451	1
1067	488	1
1067	532	1
1067	582	1
1067	654	1
1067	669	2
1067	694	1
1067	731	3
1067	739	1
1067	844	1
1067	896	1
1067	1001	1
1067	1027	1
1067	1037	1
1067	1217	1
1067	1266	13
1067	1297	3
1067	1299	1
1067	1302	1
1067	1322	2
1067	1343	2
1067	1446	3
1067	1535	1
1067	1598	1
1067	1740	1
1067	1868	2
1067	1900	6
1067	1914	1
1067	1967	1
1067	1999	1
1067	2115	1
1067	2631	10
1067	2747	1
1067	4547	1
1068	10	1
1068	66	2
1068	130	2
1068	139	1
1068	160	1
1068	171	1
1068	191	1
1068	274	1
1068	285	2
1068	327	2
1068	399	2
1068	404	5
1068	532	2
1068	569	7
1068	578	3
1068	594	1
1068	625	1
1068	675	2
1068	721	1
1068	731	1
1068	917	1
1068	1000	1
1068	1118	1
1068	1447	1
1068	1473	3
1068	1508	1
1068	1683	1
1068	1952	1
1068	2256	1
1068	2326	1
1068	2342	1
1068	2535	1
1068	3572	2
1069	160	1
1069	532	1
1069	1000	2
1070	130	1
1071	21	2
1071	55	3
1071	56	1
1071	66	1
1071	194	1
1071	338	1
1071	528	3
1071	1390	1
1071	1447	2
1071	2269	1
1071	2614	1
1071	2767	1
1071	3549	2
1072	571	1
1072	1159	1
1072	2070	1
1073	21	5
1073	51	2
1073	55	2
1073	56	5
1073	144	1
1073	162	1
1073	167	1
1073	194	10
1073	233	1
1073	337	1
1073	382	1
1073	390	1
1073	715	1
1073	954	2
1073	1066	1
1073	1174	2
1073	1390	1
1073	1395	1
1073	1447	1
1073	1471	3
1073	1504	1
1073	1532	1
1073	1560	2
1073	1831	1
1073	2767	1
1074	9	2
1074	80	1
1074	130	1
1074	207	1
1074	272	1
1074	385	2
1074	462	1
1074	490	2
1074	507	3
1074	630	1
1074	721	1
1074	739	1
1074	879	1
1074	1189	1
1074	1352	2
1074	1571	1
1074	1689	1
1074	1754	1
1074	1947	3
1074	2293	1
1074	2355	1
1074	2385	1
1074	2459	1
1075	79	1
1075	81	2
1075	88	1
1075	403	1
1075	462	2
1075	490	1
1075	498	1
1075	520	1
1075	587	2
1075	685	2
1075	697	2
1075	721	7
1075	788	1
1075	872	1
1075	1201	1
1075	1352	15
1075	1469	3
1075	1544	1
1075	1572	1
1075	1594	1
1075	1642	1
1075	1674	1
1075	1689	2
1075	1908	1
1075	1929	1
1075	1947	1
1075	1952	4
1075	1957	1
1075	1966	1
1075	2092	1
1075	2167	1
1075	2175	2
1075	2195	4
1075	2208	2
1075	2293	1
1075	2367	1
1076	81	1
1076	96	2
1076	325	1
1076	361	1
1076	385	1
1076	490	1
1076	721	2
1076	739	29
1076	872	1
1076	1187	1
1076	1297	1
1076	1598	2
1076	1754	1
1076	2385	2
1076	2631	1
1076	2733	1
1077	0	3
1077	161	1
1077	261	1
1077	661	2
1078	58	1
1078	161	1
1078	261	1
1078	343	1
1078	1060	1
1078	1861	1
1078	2259	1
1079	161	1
1080	161	1
1080	661	1
1081	161	1
1081	261	1
1081	661	1
1082	0	3
1082	161	1
1082	174	2
1082	200	19
1082	261	1
1082	282	1
1082	445	1
1082	490	5
1082	661	2
1082	1277	1
1082	1299	1
1082	1496	1
1082	1735	16
1082	2145	3
1082	2250	4
1082	2434	5
1082	2598	1
1082	2621	1
1082	2631	1
1082	2637	1
1083	17	1
1083	1042	1
1083	1719	1
1083	1991	2
1083	2440	1
1083	2556	1
1084	17	4
1084	132	1
1084	395	1
1084	445	1
1084	984	1
1084	1037	1
1084	1609	1
1084	1719	2
1084	1991	8
1084	2294	9
1084	2334	1
1084	2366	1
1084	2556	3
1085	0	1
1085	17	19
1085	136	1
1085	395	3
1085	971	1
1085	984	1
1085	1037	10
1085	1120	1
1085	1269	3
1085	1386	2
1085	1507	2
1085	1584	1
1085	1719	4
1085	1991	33
1085	2289	1
1085	2294	2
1085	2315	1
1085	2556	32
1085	3014	1
1085	3398	1
1086	27	3
1086	106	9
1086	130	1
1086	279	3
1086	508	2
1086	607	1
1086	817	1
1086	1029	1
1086	1117	1
1086	1298	2
1086	1313	2
1086	1434	2
1086	1674	1
1086	1881	1
1086	1915	2
1086	2460	2
1087	8	1
1087	27	1
1087	106	13
1087	130	9
1087	133	1
1087	157	2
1087	276	1
1087	279	9
1087	328	1
1087	588	1
1087	837	1
1087	943	1
1087	1029	10
1087	1088	1
1087	1192	1
1087	1313	1
1087	1337	1
1087	1423	3
1087	1434	9
1087	1861	1
1087	1872	1
1087	1910	1
1087	1915	6
1087	2104	1
1087	2460	1
1087	2631	1
1087	3158	1
1088	27	1
1088	106	3
1088	130	5
1088	279	2
1088	328	1
1088	508	1
1088	1029	2
1088	1410	2
1088	1434	2
1088	1915	3
1088	2460	1
1088	3158	1
1089	12	2
1089	15	1
1089	106	2
1089	110	1
1089	123	1
1089	130	3
1089	166	1
1089	279	1
1089	353	1
1089	796	1
1089	837	1
1089	900	1
1089	1029	1
1089	1043	1
1089	1423	1
1089	1434	1
1089	1761	1
1089	1869	1
1089	1915	1
1089	1976	1
1089	2460	1
1090	8	1
1090	106	3
1090	328	2
1090	415	1
1090	943	1
1090	1029	1
1090	1298	1
1091	27	2
1091	106	2
1091	130	1
1091	279	1
1091	837	2
1091	1029	2
1091	1298	1
1091	1313	1
1091	1410	2
1091	1434	2
1091	1869	1
1091	1915	4
1091	1976	1
1091	2123	1
1091	2460	1
1091	2523	1
1092	8	1
1092	27	3
1092	106	7
1092	122	1
1092	130	3
1092	203	1
1092	266	1
1092	279	6
1092	328	4
1092	333	1
1092	342	1
1092	500	2
1092	575	1
1092	751	2
1092	817	3
1092	837	3
1092	916	1
1092	943	2
1092	952	1
1092	994	1
1092	1029	5
1092	1192	2
1092	1298	1
1092	1313	5
1092	1402	3
1092	1410	2
1092	1423	3
1092	1434	2
1092	1440	2
1092	1881	1
1092	1915	7
1092	2002	1
1092	2104	1
1092	2460	1
1092	2523	1
1093	8	2
1093	27	11
1093	106	22
1093	122	3
1093	130	3
1093	145	3
1093	157	4
1093	198	2
1093	203	1
1093	266	1
1093	279	14
1093	282	1
1093	328	8
1093	333	1
1093	342	3
1093	386	8
1093	500	1
1093	508	2
1093	600	2
1093	607	2
1093	613	1
1093	770	1
1093	817	4
1093	837	8
1093	900	3
1093	904	1
1093	931	2
1093	943	2
1093	994	1
1093	1029	5
1093	1117	1
1093	1298	5
1093	1300	2
1093	1313	7
1093	1402	5
1093	1410	2
1093	1423	3
1093	1433	1
1093	1434	11
1093	1440	2
1093	1445	1
1093	1645	2
1093	1660	1
1093	1674	1
1093	1833	1
1093	1861	1
1093	1869	1
1093	1872	1
1093	1881	2
1093	1910	1
1093	1915	15
1093	1917	1
1093	1976	1
1093	2002	1
1093	2104	1
1093	2123	1
1093	2127	1
1093	2226	2
1093	2371	1
1093	2460	2
1093	2464	1
1093	2470	1
1093	2523	1
1093	2623	1
1093	2730	1
1093	3158	2
1094	106	7
1094	122	1
1094	130	1
1094	157	2
1094	279	4
1094	328	2
1094	386	7
1094	607	1
1094	613	1
1094	769	1
1094	837	3
1094	931	1
1094	1010	1
1094	1029	1
1094	1298	2
1094	1300	2
1094	1402	1
1094	1434	2
1094	1445	1
1094	1645	2
1094	1660	1
1094	1910	1
1094	1915	5
1094	2460	1
1094	2470	1
1094	2523	1
1094	2730	1
1094	3158	1
1095	27	2
1095	106	5
1095	130	13
1095	146	1
1095	276	1
1095	279	9
1095	328	1
1095	575	1
1095	837	1
1095	1029	8
1095	1283	1
1095	1434	1
1095	1872	1
1095	1910	1
1095	1915	5
1095	2460	1
1095	2470	1
1095	2884	1
1096	106	7
1096	130	8
1096	279	5
1096	328	1
1096	1029	3
1096	1060	1
1096	1088	1
1096	1095	1
1096	1283	1
1096	1423	1
1096	1434	3
1096	1872	1
1096	1915	2
1097	106	1
1097	157	1
1097	520	1
1097	588	1
1097	943	1
1097	1029	3
1097	1088	1
1097	1201	1
1097	1337	1
1097	1423	1
1097	1434	2
1097	1455	1
1097	2063	1
1097	2751	2
1098	12	19
1098	15	16
1098	238	1
1098	1761	4
1098	1969	1
1099	15	1
1100	759	1
1100	936	1
1100	1395	2
1100	2428	2
1101	24	1
1101	100	1
1101	739	2
1101	759	1
1101	866	1
1101	879	1
1101	936	1
1101	1216	1
1101	1395	2
1101	2428	2
1101	2543	1
1102	24	15
1102	100	2
1102	106	1
1102	173	1
1102	227	1
1102	413	20
1102	571	1
1102	601	3
1102	683	2
1102	723	4
1102	759	3
1102	936	4
1102	1023	4
1102	1057	2
1102	1143	1
1102	1174	1
1102	1395	9
1102	1536	6
1102	1561	2
1102	1965	6
1102	2181	2
1102	2392	1
1102	2428	16
1102	2504	1
1102	2543	1
1102	2910	2
1102	3531	4
1103	19	1
1103	990	2
1104	19	1
1104	613	1
1105	79	2
1105	80	1
1105	81	1
1105	123	1
1105	130	1
1105	153	2
1105	159	1
1105	162	1
1105	163	1
1105	171	1
1105	178	2
1105	182	1
1105	200	1
1105	338	2
1105	480	1
1105	631	1
1105	787	2
1105	790	1
1105	879	1
1105	965	1
1105	1484	1
1105	1786	1
1105	2181	1
1105	2767	1
1106	162	1
1106	171	1
1107	66	1
1107	67	2
1107	76	2
1107	79	3
1107	144	1
1107	153	2
1107	162	1
1107	171	4
1107	178	2
1107	182	2
1107	206	1
1107	253	1
1107	265	1
1107	314	1
1107	323	1
1107	338	10
1107	357	1
1107	480	1
1107	554	1
1107	565	1
1107	584	1
1107	591	2
1107	631	1
1107	718	1
1107	790	1
1107	879	1
1107	972	1
1107	1065	2
1107	1108	1
1107	1134	1
1107	1164	1
1107	1389	1
1107	1415	3
1107	1460	4
1107	1522	1
1107	1533	1
1107	1590	1
1107	1594	1
1107	1646	1
1107	1717	1
1107	1786	2
1107	1841	1
1107	2181	3
1107	2423	1
1107	2767	2
1107	2865	1
1107	3704	1
1107	3728	1
1107	4528	1
1108	134	6
1108	241	1
1108	1737	1
1108	1765	1
1109	134	1
1109	661	1
1110	60	4
1111	60	27
1111	95	1
1111	130	1
1111	136	1
1111	156	1
1111	165	1
1111	526	1
1111	1265	1
1111	1410	2
1111	1456	1
1111	1609	1
1111	1722	1
1111	1985	2
1111	1990	1
1111	2207	1
1111	2315	2
1111	2418	2
1111	2650	1
1112	60	7
1112	2418	1
1115	2294	1
1116	163	1
1116	200	2
1116	1735	1
1116	2175	2
1117	163	1
1117	200	1
1117	1997	1
1118	163	1
1118	200	9
1118	282	1
1118	1147	1
1118	1380	1
1118	1722	1
1118	1735	6
1118	1743	1
1118	2063	2
1118	2092	2
1118	2145	2
1118	2175	3
1118	2241	1
1118	2257	1
1118	2365	1
1118	2503	1
1118	2870	1
1119	156	2
1119	163	2
1119	190	1
1119	200	37
1119	232	5
1119	282	2
1119	479	1
1119	540	1
1119	857	1
1119	1032	2
1119	1042	1
1119	1147	6
1119	1277	1
1119	1447	1
